@relation DATASET_DORN

@attribute New-Identifiers-words-AVG numeric
@attribute New-Identifiers-words-MIN numeric
@attribute New-Abstractness-words-AVG numeric
@attribute New-Abstractness-words-MAX numeric
@attribute New-Abstractness-words-MIN numeric
@attribute New-Commented-words-AVG numeric
@attribute New-Commented-words-MAX numeric
@attribute New-Synonym-commented-words-AVG numeric
@attribute New-Synonym-commented-words-MAX numeric
@attribute New-Comments-readability numeric
@attribute New-Number-of-senses-AVG numeric
@attribute New-Number-of-senses-MAX numeric
@attribute New-Semantic-Text-Coherence-Standard-@-0.1 numeric
@attribute New-Semantic-Text-Coherence-Normalized-@-0.3 numeric
@attribute New-Text-Coherence-AVG numeric
@attribute New-Text-Coherence-MIN numeric
@attribute New-Text-Coherence-MAX numeric
@attribute BW-Avg-Assignment numeric
@attribute BW-Avg-blank-lines numeric
@attribute BW-Avg-commas numeric
@attribute BW-Avg-comments numeric
@attribute BW-Avg-comparisons numeric
@attribute BW-Avg-Identifiers-Length numeric
@attribute BW-Avg-conditionals numeric
@attribute BW-Avg-indentation-length numeric
@attribute BW-Avg-keywords numeric
@attribute BW-Avg-line-length numeric
@attribute BW-Avg-loops numeric
@attribute BW-Avg-number-of-identifiers numeric
@attribute BW-Avg-numbers numeric
@attribute BW-Avg-operators numeric
@attribute BW-Avg-parenthesis numeric
@attribute BW-Avg-periods numeric
@attribute BW-Avg-spaces numeric
@attribute BW-Max-Identifiers-Length numeric
@attribute BW-Max-indentation numeric
@attribute BW-Max-keywords numeric
@attribute BW-Max-line-length numeric
@attribute BW-Max-number-of-identifiers numeric
@attribute BW-Max-numbers numeric
@attribute BW-Max-char numeric
@attribute BW-Max-words numeric
@attribute Posnett-entropy numeric
@attribute Posnett-volume numeric
@attribute Posnett-lines numeric
@attribute Dorn-DFT-Assignments numeric
@attribute Dorn-DFT-Commas numeric
@attribute Dorn-DFT-Comments numeric
@attribute Dorn-DFT-Comparisons numeric
@attribute Dorn-DFT-Conditionals numeric
@attribute Dorn-DFT-Indentations numeric
@attribute Dorn-DFT-Keywords numeric
@attribute Dorn-DFT-LineLengths numeric
@attribute Dorn-DFT-Loops numeric
@attribute Dorn-DFT-Identifiers numeric
@attribute Dorn-DFT-Numbers numeric
@attribute Dorn-DFT-Operators numeric
@attribute Dorn-DFT-Parenthesis numeric
@attribute Dorn-DFT-Periods numeric
@attribute Dorn-DFT-Spaces numeric
@attribute Dorn-Visual-X-Comments numeric
@attribute Dorn-Visual-Y-Comments numeric
@attribute Dorn-Visual-X-Identifiers numeric
@attribute Dorn-Visual-Y-Identifiers numeric
@attribute Dorn-Visual-X-Keywords numeric
@attribute Dorn-Visual-Y-Keywords numeric
@attribute Dorn-Visual-X-Numbers numeric
@attribute Dorn-Visual-Y-Numbers numeric
@attribute Dorn-Visual-X-Strings numeric
@attribute Dorn-Visual-Y-Strings numeric
@attribute Dorn-Visual-X-Literals numeric
@attribute Dorn-Visual-Y-Literals numeric
@attribute Dorn-Visual-X-Operators numeric
@attribute Dorn-Visual-Y-Operators numeric
@attribute Dorn-Areas-Comments numeric
@attribute Dorn-Areas-Identifiers numeric
@attribute Dorn-Areas-Keywords numeric
@attribute Dorn-Areas-Numbers numeric
@attribute Dorn-Areas-Strings numeric
@attribute Dorn-Areas-Literals numeric
@attribute Dorn-Areas-Operators numeric
@attribute Dorn-Areas-Identifiers/Comments numeric
@attribute Dorn-Areas-Keywords/Comments numeric
@attribute Dorn-Areas-Numbers/Comments numeric
@attribute Dorn-Areas-Strings/Comments numeric
@attribute Dorn-Areas-Literals/Comments numeric
@attribute Dorn-Areas-Operators/Comments numeric
@attribute Dorn-Areas-Keywords/Identifiers numeric
@attribute Dorn-Areas-Numbers/Identifiers numeric
@attribute Dorn-Areas-Strings/Identifiers numeric
@attribute Dorn-Areas-Literals/Identifiers numeric
@attribute Dorn-Areas-Operators/Identifiers numeric
@attribute Dorn-Areas-Numbers/Keywords numeric
@attribute Dorn-Areas-Strings/Keywords numeric
@attribute Dorn-Areas-Literals/Keywords numeric
@attribute Dorn-Areas-Operators/Keywords numeric
@attribute Dorn-Areas-Strings/Numbers numeric
@attribute Dorn-Areas-Literals/Numbers numeric
@attribute Dorn-Areas-Operators/Numbers numeric
@attribute Dorn-Areas-Literals/Strings numeric
@attribute Dorn-Areas-Operators/Strings numeric
@attribute Dorn-Areas-Operators/Literals numeric
@attribute Dorn-align-blocks numeric
@attribute Dorn-align-extent numeric
@attribute Readable {0,1}

@data
0.580952,0,3.835821,9,0,0.771429,6,0.9,8,0,7.295238,41,8,0.875,0,1,0,0,0.2,1.5,0.5,0,13.485714,0,1.5,1.875,83,0,4.625,1.75,0.9,1.8,0,3.75,41,4,4,115,7,4,59,7,5.273849,610.495541,10,1,10,11,1,1,1,9,1,1,1,10,10,8,1,10,0,0,115.909091,9.794872,116,9.811966,116,9.846154,0,0,0,0,115.909091,9.871795,0,0.735426,0.103139,0.005979,0,0,0.101644,?,?,?,?,?,?,0.140244,0.00813,0,0,0.138211,0.057971,0,0,0.985507,0,0,17,?,?,?,47,48,0
0.634328,0,5.931624,10,0,4.985075,15,5.312102,15,100,4.373134,45,16,0.875,?,?,?,0.416667,0.2,0.708333,0.571429,0.041667,8.279412,0,6.222222,1.277778,53.666667,0.055556,4.166667,0.611111,1.291667,0.625,0,10.222222,25,16,6,126,7,3,209,14,4.635742,1126.806639,30,23,24,30,24,1,24,24,30,24,13,24,24,24,1,24,125.967742,29.929134,125.967742,29.811024,125.935484,29.984252,125.806452,29.811024,0,0,0,0,125.741935,29.771654,0.250194,0.44289,0.072261,0.003108,0,0,0.088578,1.770186,0.28882,0.012422,0,0,0.354037,0.163158,0.007018,0,0,0.2,0.043011,0,0,1.225806,0,0,28.5,?,?,?,59,74,1
0.439252,0,5.317972,10,0,7.869159,33,8.766154,33,100,5.900312,51,15,0.333333,0.425815,0.104828,0.923077,0,0.04,1.74,0.5,0.06,7.832298,0.0625,6.666667,0.083333,44.041667,0,3.5,2.3125,0.04,0.78,0,9.583333,39,16,1,147,10,7,460,67,4.993969,2324.977807,50,1,50,51,50,50,50,50,50,1,50,50,50,50,1,50,0,0,146.960784,49.945946,146.901961,49.486486,147,50,0,0,0,0,146.980392,49.945946,0,0.666667,0.004873,0.008285,0,0,0.110136,?,?,?,?,?,?,0.00731,0.012427,0,0,0.165205,1.7,0,0,22.6,0,0,13.294118,?,?,?,149,693,0
0.777778,0,3.866667,12,0,0.444444,2,0.434783,3,100,4.277778,15,4,1,?,?,?,0,0.1,0,0.6,0,7.444444,0,2.666667,0.833333,24.666667,0,1.833333,0,0.428571,0.142857,0,7,12,4,3,69,4,0,62,5,4.317507,93.765374,10,1,1,10,1,1,7,6,9,1,6,1,7,7,1,7,58.909091,9.958904,72,9.794521,71.636364,9.739726,0,0,0,0,0,0,72,9.90411,0.456604,0.25283,0.090566,0,0,0,0.041509,0.553719,0.198347,0,0,0,0.090909,0.358209,0,0,0,0.164179,0,0,0,0.458333,?,?,?,?,?,?,18,19,1
0.53202,0,5.490798,9,0,5.512315,15,5.901869,15,30.53,6.054187,21,17,0.545455,?,?,?,0.571429,0.1,0.321429,0.519231,0.25,6.666667,0.08,0,0.44,47,0,5.24,0.84,0.857143,0.607143,1.92,2.16,20,0,1,122,12,3,111,30,5.008902,1692.243638,30,28,28,31,28,27,27,28,29,1,28,28,28,28,28,28,125,29.928571,125,29.880952,124.935484,29.920635,125,29.97619,0,0,0,0,124.83871,29.880952,0.075037,0.683507,0.017088,0.007429,0,0,0.124814,9.108911,0.227723,0.09901,0,0,1.663366,0.025,0.01087,0,0,0.182609,0.434783,0,0,7.304348,0,0,16.8,?,?,?,134,201,0
0.619048,0,4.352941,9,0,0.666667,4,0.857143,4,0,6.095238,41,2,1,?,?,?,0,0.375,0.5,0.625,1,14.375,0,0,0,47,0,2.666667,0.666667,0.333333,0.5,0,1.333333,38,0,0,100,6,2,31,3,5.12241,108.41805,8,1,6,10,6,1,6,1,8,1,6,1,6,6,1,6,33.6,8.964602,112,8.964602,0,0,0,0,0,0,0,0,112,8.920354,0.598338,0.3241,0,0,0,0,0.055402,0.541667,0,0,0,0,0.092593,0,0,0,0,0.17094,?,?,?,?,?,?,?,?,?,?,4,4,0
0.473684,0,6.234783,12,0,0,0,3.189944,12,0,5.80117,57,32,0.685714,?,?,?,0.361702,0.08,0.085106,0.022727,0.191489,5.080357,0.046512,1.116279,0.186047,21.023256,0.023256,2.604651,0.255814,0.340426,0.638298,0,2.534884,16,8,1,99,14,1,117,17,5.151365,1358.584837,50,47,47,51,47,47,47,47,50,47,47,47,47,47,1,47,100,49.792079,99.921569,49.871287,99.882353,49.871287,98.470588,49.752475,100,49.970297,0,0,99.764706,49.821782,0.063712,0.426593,0.031394,0.010157,0.204986,0,0.133887,6.695652,0.492754,0.15942,3.217391,0,2.101449,0.073593,0.02381,0.480519,0,0.313853,0.323529,6.529412,0,4.264706,20.181818,0,13.181818,0,0.653153,?,69,146,1
0.620253,0,4.42,10,0,1.405063,4,1.416667,6,100,6.582278,57,19,1,?,?,?,0.538462,0.066667,0.192308,0.538462,0.038462,6.538462,0.041667,4,0.708333,26.416667,0,2.833333,0.166667,0.307692,0.346154,0,6.541667,19,8,5,85,8,1,165,14,4.647555,780.483561,30,26,26,31,26,26,25,26,25,1,17,26,26,26,1,17,82.193548,29.627907,84.903226,29.872093,85,29.965116,84.903226,29.883721,85,29.651163,0,0,84.870968,29.813953,0.264501,0.349188,0.116009,0.00348,0.006961,0,0.077726,1.320175,0.438596,0.013158,0.026316,0,0.29386,0.332226,0.009967,0.019934,0,0.222591,0.03,0.06,0,0.67,2,0,22.333333,0,11.166667,?,31,60,0
0.517241,0,6.474227,10,0,0.068966,6,6.040984,28,100,4.232759,43,13,0.785714,?,?,?,0.111111,0,1.037037,0.413043,0.592593,5.666667,0.037037,0,0.222222,26.444444,0,3.111111,0,0,1.111111,0.666667,1.666667,32,0,2,101,16,0,173,19,5.31293,1276.295702,49,27,27,50,27,27,27,27,49,1,27,1,1,27,27,26,101.98,48.980583,101.96,48.893204,101.92,48.990291,0,0,102,49,0,0,101.78,48.815534,0.563863,0.263551,0.023053,0,0.019315,0,0.091589,0.467403,0.040884,0,0.034254,0,0.162431,0.08747,0,0.073286,0,0.347518,0,0.837838,0,3.972973,?,?,?,0,4.741935,?,38,44,0
0.503226,0,6.115044,12,0,0,0,2.776471,10,0,6.529032,57,28,0.793103,?,?,?,0.186047,0.14,0.116279,0.027027,0.209302,5.168224,0.055556,0.444444,0.416667,24.611111,0.027778,3.055556,0.027778,0.511628,0.813953,0,2,16,8,4,99,14,1,91,10,5.175004,1420.432618,50,43,43,51,43,43,43,43,50,43,43,43,43,42,1,43,100,49.910891,99.960784,49.891089,99.941176,49.792079,100,50,99.941176,49.980198,0,0,99.901961,49.861386,0.133681,0.380208,0.059028,0.000868,0.203993,0,0.127604,2.844156,0.441558,0.006494,1.525974,0,0.954545,0.155251,0.002283,0.53653,0,0.335616,0.014706,3.455882,0,2.161765,235,0,147,0,0.625532,?,92,151,0
0.66,0,5.382979,9,0,1.22,5,1.574074,5,31.545,4.58,19,6,0.5,0,1,0,0.3,0.2,0,0.5,0.3,9.44,0.125,0,0.5,38,0,3.125,0.375,0,0.2,1.375,1.5,25,0,1,51,4,2,31,8,4.737473,233.384117,10,10,1,9,10,10,1,10,1,1,1,10,1,10,9,10,0,0,53.909091,9.854545,54,9.945455,54,9.709091,0,0,0,0,53.818182,9.836364,0,0.704478,0.050746,0.026866,0,0,0.089552,?,?,?,?,?,?,0.072034,0.038136,0,0,0.127119,0.529412,0,0,1.764706,0,0,3.333333,?,?,?,68,73,0
0.682099,0,4.761364,10,0,7.45679,35,8.927807,56,26.47,11.373457,45,8,0.363636,?,?,?,0.310345,0.133333,1.896552,0.509804,2.689655,9.363636,0.32,0,2,82.84,0,5.4,1.56,0.413793,1.413793,0.36,5.48,24,0,7,182,10,12,196,47,5.100836,2593.25917,30,29,29,31,29,29,29,29,19,1,18,29,29,28,29,29,182,30,181.806452,29.73224,181.967742,29.650273,182,29.513661,182,30,0,0,181.967742,29.726776,0.054189,0.596995,0.100182,0.035974,0.019581,0,0.118852,11.016807,1.848739,0.663866,0.361345,0,2.193277,0.167811,0.060259,0.032799,0,0.199085,0.359091,0.195455,0,1.186364,0.544304,0,3.303797,0,6.069767,?,12,38,0
0.66242,0,4.991525,9,0,4.273885,17,4.580645,17,0,7.789809,51,15,0.733333,?,?,?,0.230769,0.321429,0.923077,0.527778,0.423077,8.916667,0,3.294118,1.705882,69.529412,0,5,2,0.538462,1.115385,0,5.529412,39,8,6,156,10,5,112,10,5.209399,1559.78392,28,26,26,27,26,1,26,26,24,1,19,26,26,23,1,26,156,29,155.966667,28.859873,156,28.745223,155.2,28.757962,0,0,0,0,155.966667,28.783439,0.117211,0.60905,0.079377,0.002226,0,0,0.116469,5.196203,0.677215,0.018987,0,0,0.993671,0.130329,0.003654,0,0,0.19123,0.028037,0,0,1.46729,0,0,52.333333,?,?,?,50,50,0
0.153846,0,7.833333,10,4,3.5,5,3.096774,5,100,1.153846,12,4,1,0.881917,1,0.881917,0.5,0.1,0,0.5,0.2,2.166667,0,0,0.555556,14.888889,0.222222,2.666667,0.444444,1.2,0.4,0,2.777778,8,0,2,39,10,2,25,5,4.576417,300.828142,10,10,1,11,10,1,10,10,6,10,10,10,10,10,1,10,0,0,41.818182,9.72093,42,9.883721,41.272727,9.767442,0,0,0,0,41.636364,9.744186,0,0.367347,0.102041,0.013605,0,0,0.258503,?,?,?,?,?,?,0.277778,0.037037,0,0,0.703704,0.133333,0,0,2.533333,0,0,19,?,?,?,0,0,0
0.653696,0,5.857143,12,0,4.634241,24,4.622378,24,29.515,5.241245,51,33,0.583333,?,?,?,0.478261,0.2,0.065217,0.526316,0.326087,8.503759,0.111111,2.666667,0.805556,46.527778,0.055556,3.861111,0.611111,0.565217,0.652174,0.694444,5.416667,29,24,4,111,9,4,252,27,4.964737,1893.197705,50,46,46,51,45,46,46,46,50,46,46,46,46,46,46,46,118.980392,49.833333,119,49.933333,118.921569,49.958333,118.882353,49.966667,0,0,0,0,118.803922,49.841667,0.14259,0.538102,0.052361,0.015428,0,0,0.086022,3.77377,0.367213,0.108197,0,0,0.603279,0.097307,0.028671,0,0,0.159861,0.294643,0,0,1.642857,0,0,5.575758,?,?,?,257,344,0
0.137546,0,7.12844,12,4,22.315985,36,22.151292,36,100,0.851301,21,14,0.481481,0.13484,1,0.13484,0.9,0.066667,0.233333,0.5,0,2.504237,0,21.714286,0.071429,65,0,9.25,2.714286,3.066667,0.833333,3,24.714286,13,24,1,108,15,24,716,26,3.863475,2898.958189,30,29,30,31,1,1,1,30,30,1,30,30,30,30,30,30,0,0,107.967742,29.944954,108,30,0,0,0,0,0,0,108,29.972477,0,0.44098,0.002784,0,0,0,0.170935,?,?,?,?,?,?,0.006313,0,0,0,0.387626,0,0,0,61.4,?,?,?,?,?,?,170,752,0
0.670391,0,3,8,0,9.726257,30,14.75419,60,0,4.189944,12,1,0.033333,0,1,0,0,0,0,0.5,0,13.220339,0,0,0,31,0,1,2,0,1,0,0,26,0,0,31,1,3,120,30,4.233489,605.327294,30,1,1,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,31,0,0,0,31,0,0,0,0,0,31,0,0,0.870968,0,0.064516,0,0,0.064516,?,?,?,?,?,?,0,0.074074,0,0,0.074074,?,?,?,?,0,0,1,?,?,?,32,867,0
0.492718,0,6.821317,12,0,19.512136,78,21.545882,78,100,5.293689,57,25,0.512821,0.33577,0.059868,1,0.54,0.06,1.88,0.5,0.2,7.311966,0.06383,5.191489,0.276596,59.510638,0.021277,5.468085,3,0.74,0.7,0,10.893617,35,12,5,148,23,25,512,56,5.077335,3490.105646,50,50,50,51,50,50,50,50,49,50,50,50,49,50,1,50,0,0,148,49.852349,147.901961,49.818792,147.803922,49.805369,148,50,0,0,147.941176,49.90604,0,0.693637,0.017654,0.003678,0.001103,0,0.109967,?,?,?,?,?,?,0.025451,0.005302,0.001591,0,0.158537,0.208333,0.0625,0,6.229167,0.3,0,29.9,0,99.666667,?,203,655,0
0.362069,0,7.071429,10,0,2.689655,6,2.580645,6,100,2.172414,22,7,0.571429,0,1,0,0.444444,0,0.777778,0.526316,0.444444,4.179487,0,0,0.444444,31.444444,0,4,1,1.222222,0.444444,0,2.777778,19,0,4,133,9,7,27,4,5.197715,534.183598,10,9,9,10,9,1,9,9,10,1,9,8,9,9,1,9,134,10,134,9.985185,134,9.851852,133,10,0,0,0,0,134,9.940741,0.069909,0.531915,0.036474,0.012158,0,0,0.203647,7.608696,0.521739,0.173913,0,0,2.913043,0.068571,0.022857,0,0,0.382857,0.333333,0,0,5.583333,0,0,16.75,?,?,?,26,72,0
0.354651,0,5.804124,10,0,10.604651,33,9.645833,33,100,3.494186,28,9,0.6,?,?,?,0.76,0,1.2,0.545455,0.44,2.970588,0.32,0,0.8,36.04,0,4.68,1.44,1.64,1.92,0,5.28,22,0,8,162,14,7,167,20,5.313005,2237.188301,30,25,25,31,25,25,25,25,30,1,25,25,25,25,1,24,162,29.93865,161.967742,29.95092,161.967742,29.932515,161.967742,29.981595,162,30,0,0,161.935484,29.957055,0.201054,0.365233,0.0518,0.036874,0.002634,0,0.19403,1.816594,0.257642,0.183406,0.0131,0,0.965066,0.141827,0.100962,0.007212,0,0.53125,0.711864,0.050847,0,3.745763,0.071429,0,5.261905,0,73.666667,?,104,302,0
0.560284,0,4.551724,9,0,3.22695,13,4.433333,20,100,3.815603,43,17,0.888889,0.693402,0.563093,0.869539,0.3,0,0.333333,0.5,0.1,9.135802,0.1,0,0.3,33.566667,0,2.666667,0.1,0.766667,0.433333,0.033333,3.533333,35,0,2,306,22,1,106,15,5.28475,1052.207468,30,30,30,31,30,30,30,30,29,1,29,30,29,29,30,29,0,0,306,29.794788,305.967742,29.775244,306,30,0,0,0,0,305.935484,29.781759,0,0.72093,0.045501,0.001011,0,0,0.109201,?,?,?,?,?,?,0.063114,0.001403,0,0,0.151473,0.022222,0,0,2.4,0,0,108,?,?,?,31,33,0
0.5,0,5.615385,10,0,2.933333,6,3.166667,6,28.5,2.666667,10,6,1,?,?,?,0,0.3,0.111111,0.538462,0.666667,5.041667,0,0,0,27.5,0,4.833333,0,0,0.333333,0.833333,2.166667,16,0,0,34,9,0,14,6,4.745468,203.900521,10,1,9,11,9,1,1,1,10,1,7,1,1,9,9,9,34,10,33.909091,9.885714,0,0,0,0,0,0,0,0,34,9.828571,0.126984,0.42328,0,0,0,0,0.380952,3.333333,0,0,0,0,3,0,0,0,0,0.9,?,?,?,?,?,?,?,?,?,?,34,54,1
0.562771,0,4.246575,10,0,2.887446,17,3.566176,22,0,6.887446,51,21,0.782609,?,?,?,0.142857,0.133333,1.214286,0.52,0.035714,11.09375,0,8.666667,1.708333,72.125,0,4.125,1.125,0.75,1.535714,0,10.416667,41,48,4,115,9,6,255,14,5.196404,1913.832553,30,28,28,31,28,1,28,24,27,1,28,27,28,28,1,28,116,29.974359,115.903226,29.854701,115.870968,29.82906,115.483871,29.888889,0,0,0,0,116,29.871795,0.01963,0.619181,0.101514,0.004487,0,0,0.104879,31.542857,5.171429,0.228571,0,0,5.342857,0.163949,0.007246,0,0,0.169384,0.044199,0,0,1.033149,0,0,23.375,?,?,?,199,324,0
0.160839,0,5.367816,10,0,7.251748,18,6.83432,23,100,2.692308,51,22,0.607143,0,1,0,0.380952,0.16,0.47619,0.552632,0.02381,3.269841,0,2.823529,0.764706,27.294118,0,4.147059,0.882353,0.214286,0.619048,0.764706,5.558824,13,8,5,81,13,4,235,24,4.773722,1826.909669,50,42,42,51,42,1,41,41,50,1,41,42,42,41,41,42,80,49.790123,79.980392,49.901235,79.921569,49.740741,79.72549,49.777778,0,0,0,0,79.941176,49.938272,0.293313,0.389058,0.046353,0.00152,0,0,0.12462,1.326425,0.158031,0.005181,0,0,0.42487,0.119141,0.003906,0,0,0.320313,0.032787,0,0,2.688525,0,0,82,?,?,?,118,178,1
0.9375,0,5.333333,9,0,1.34375,4,1.25641,4,29.515,9.8125,37,5,1,?,?,?,0.1,0,0,0.5,0.2,10.529412,0,0,0.7,26.8,0,1.6,0.1,0,0.7,0.3,1.5,28,0,3,77,6,1,28,4,4.88859,243.003013,10,10,1,10,10,1,10,10,9,1,10,10,1,10,10,10,0,0,76.909091,9.74359,76.818182,9.769231,77,10,0,0,0,0,76.909091,9.884615,0,0.693798,0.112403,0.003876,0,0,0.112403,?,?,?,?,?,?,0.162011,0.005587,0,0,0.162011,0.034483,0,0,1,0,0,29,?,?,?,4,4,1
0.30137,0,7.691176,10,2,11.712329,24,11.808219,24,100,2.575342,43,7,1,0,1,0,0,0,5.666667,0.5,0,3.333333,0,1.111111,0,44,0,7,4.444444,0.222222,0.333333,0,7.333333,17,2,0,95,22,23,66,23,4.905161,711.107245,9,1,9,11,1,1,9,1,9,1,9,9,9,9,1,9,0,0,94.818182,9.75,0,0,0,0,0,0,0,0,94.909091,9.90625,0,0.626943,0,0,0,0,0.202073,?,?,?,?,?,?,0,0,0,0,0.322314,?,?,?,?,?,?,?,?,?,?,12,12,0
0.516854,0,6.814346,10,0,29.59176,86,29.556777,86,100,5.670412,57,18,0.75,0.361173,0.132453,0.742307,0.392857,0,3.535714,0.5,0.142857,6.352201,0.107143,6.142857,0.214286,61.285714,0.035714,6.357143,4,0.642857,0.678571,0.107143,11.142857,36,12,1,144,22,25,312,36,5.049031,2194.28332,28,28,28,31,28,27,1,25,23,28,28,28,28,24,28,28,0,0,143.967742,29.875862,143.870968,29.855172,143.741935,29.889655,0,0,0,0,143.967742,29.910345,0,0.695548,0.011432,0.001805,0,0,0.119735,?,?,?,?,?,?,0.016436,0.002595,0,0,0.172145,0.157895,0,0,10.473684,0,0,66.333333,?,?,?,106,247,0
0.411017,0,5.880795,10,0,16.012712,51,16.859438,51,100,3.79661,45,28,0.866667,?,?,?,0.465116,0.18,0.395349,0.546667,0.44186,4.222222,0,2.941176,0.382353,39.882353,0,5.735294,1.882353,0.604651,0.627907,0.441176,5.352941,22,8,3,115,17,10,187,15,5.182901,2724.096396,50,43,43,51,43,1,43,43,50,1,43,43,43,43,42,43,114.980392,49.844828,114.921569,49.922414,114.960784,49.784483,114.823529,49.767241,0,0,0,0,114.901961,49.896552,0.075188,0.515379,0.04648,0.017088,0,0,0.221463,6.854545,0.618182,0.227273,0,0,2.945455,0.090186,0.033156,0,0,0.429708,0.367647,0,0,4.764706,0,0,12.96,?,?,?,191,347,0
0.496815,0,6.301724,12,0,0,0,2.857143,10,0,6.464968,57,27,0.758621,?,?,?,0.186047,0.16,0.116279,0.027778,0.348837,4.849558,0.085714,0.457143,0.514286,26.114286,0.028571,3.285714,0.085714,0.627907,0.790698,0,2.257143,16,8,4,99,14,1,98,8,5.190869,1533.239639,50,43,43,51,42,43,43,43,50,43,43,43,42,42,1,42,100,49.910891,99.980392,49.90099,100,49.841584,100,50,99.941176,49.980198,0,0,99.941176,49.891089,0.130619,0.368957,0.06955,0.000848,0.199321,0,0.133164,2.824675,0.532468,0.006494,1.525974,0,1.019481,0.188506,0.002299,0.54023,0,0.36092,0.012195,2.865854,0,1.914634,235,0,157,0,0.668085,?,118,177,0
0.636364,0,3.714286,8,0,1.181818,2,1.727273,4,0,4.090909,17,9,1,?,?,?,0,0,0,0.5,0,7.272727,0,3.6,0,14.6,0,1.9,0.1,0.1,0,0,3.6,10,4,0,23,3,1,36,7,3.979309,75.284213,10,1,1,11,1,1,1,1,1,1,1,1,10,1,1,1,0,0,23,8.541667,0,0,0,0,0,0,0,0,22.727273,9.375,0,0.554795,0,0,0,0,0.075342,?,?,?,?,?,?,0,0,0,0,0.135802,?,?,?,?,?,?,?,?,?,?,12,15,1
0.238806,0,8.232558,12,0,0,0,1.358209,7,0,1.447761,18,5,1,?,?,?,1,0.2,0.857143,0.166667,0,4.27027,0,0,0,47.4,0,7.4,1.4,0.428571,0.857143,1.6,5.6,13,0,0,80,12,4,47,10,4.975308,351.385394,10,6,7,10,1,1,1,1,1,1,6,1,7,7,7,6,76,9.792208,76,9.714286,0,0,0,0,0,0,0,0,76,9.714286,0.360902,0.413534,0,0,0,0,0.107769,1.145833,0,0,0,0,0.298611,0,0,0,0,0.260606,?,?,?,?,?,?,?,?,?,?,37,41,0
0.25,0,7.804598,10,0,20.456522,40,20.543478,40,100,2.217391,43,8,1,0,1,0,0,0,6.8,0.5,0,3.025974,0,1,0,48.9,0,8.1,5.6,0.2,0.3,0,8.4,19,2,0,109,23,22,84,39,4.872461,929.176788,10,1,10,11,1,1,10,1,10,1,10,10,10,10,1,10,0,0,107.090909,9.827273,0,0,0,0,0,0,0,0,109,9.763636,0,0.621339,0,0,0,0,0.202929,?,?,?,?,?,?,0,0,0,0,0.326599,?,?,?,?,?,?,?,?,?,?,30,31,0
0.229075,0,4.130435,6,2,15.264317,40,14.259259,40,100,2.563877,28,9,0.166667,?,?,?,0.4,0,0,0.5,0.32,5.151899,0.26,0,0.32,27.12,0,2.66,0.56,0.4,0.58,0.8,2.68,13,0,2,80,9,6,134,40,5.099944,2106.209616,50,45,1,48,46,45,45,50,45,1,45,46,45,45,46,45,0,0,81.862745,49.46988,81.921569,49.373494,81.843137,49.204819,0,0,0,0,81.803922,49.168675,0,0.580256,0.03196,0.043324,0,0,0.176847,?,?,?,?,?,?,0.05508,0.074663,0,0,0.304774,1.355556,0,0,5.533333,0,0,4.081967,?,?,?,82,82,0
0.41453,0,5.880795,10,0,15.730769,50,16.619433,50,100,3.82906,45,27,0.862069,?,?,?,0.487805,0.163265,0.414634,0.554054,0.463415,4.241573,0,3.030303,0.393939,40.909091,0,5.848485,1.939394,0.634146,0.658537,0.454545,5.515152,22,8,3,115,17,10,191,15,5.180367,2709.53613,49,41,41,51,41,1,41,41,49,1,41,41,41,41,40,41,114.960784,49.896552,114.921569,49.922414,114.960784,49.784483,114.823529,49.767241,0,0,0,0,114.960784,49.905172,0.095973,0.50604,0.045638,0.016779,0,0,0.213423,5.272727,0.475524,0.174825,0,0,2.223776,0.090186,0.033156,0,0,0.421751,0.367647,0,0,4.676471,0,0,12.72,?,?,?,191,347,0
0.371429,0,5.238806,10,0,1.685714,8,1.784483,8,100,4.980952,28,11,0.909091,0,1,0,0.208333,0.275862,0.625,0.567568,0.416667,4.863636,0.0625,0,0.6875,33.0625,0,3.6875,0.5625,0.666667,0.541667,0,4.1875,23,0,6,125,12,3,102,11,5.231093,966.566864,29,24,24,31,24,24,24,24,26,1,23,24,24,23,1,24,125,29.912698,125,29.825397,125,29.936508,124.935484,29.738095,125,30,0,0,124.935484,29.880952,0.287179,0.415385,0.046154,0.007692,0.003846,0,0.119231,1.446429,0.160714,0.026786,0.013393,0,0.415179,0.111111,0.018519,0.009259,0,0.287037,0.166667,0.083333,0,2.583333,0.5,0,15.5,0,31,?,60,63,0
0.457143,0,6.5,12,0,2.990476,8,3.880952,14,100,3.514286,37,24,0.851852,?,?,?,0.1,0.16,0.22,0.5,0.06,6.253333,0.071429,0,0.5,18.380952,0.02381,1.595238,0.261905,0.22,0.66,0.047619,1.333333,16,0,4,76,9,5,64,10,4.99668,1236.572683,50,50,50,46,50,50,50,49,50,50,50,50,50,49,50,50,0,0,76.941176,49.705128,76.901961,49.769231,76.921569,49.769231,76.980392,49.205128,0,0,76.843137,49.74359,0,0.508918,0.112961,0.009512,0.078478,0,0.145065,?,?,?,?,?,?,0.221963,0.018692,0.154206,0,0.285047,0.084211,0.694737,0,1.284211,8.25,0,15.25,0,1.848485,?,14,14,0
